comment_id,comment,video_id
Ugz1S335-fbfZb9Hvl14AaABAg,원래 유툽광고 진짜 싫어하는데 언니가 광고하는건 스킵이나 건너뛰기 안하고 끝까지 보게 되네요 ㅋㅋㅋㅋ,DHAzpJOYfw8
UgyMZS_3gVviF-o1YcN4AaABAg,"KYK, i'm a big fan from Singapore. Love your personality on variety shows, and the passion that you bring to the game of volleyball. Cheering for you always !! :) JIAYOU UNNIE, KEEP INSPIRING YOU ROCK",DHAzpJOYfw8
Ugyq-WKZvMERFbYnYKh4AaABAg,려 샴푸는 탈모증상도 완화하고 가려움을 제거해주니 정말 온가족이 사용할 수 있겠다!,DHAzpJOYfw8
UgxIMWIWVOmcdaXj2xJ4AaABAg,KYK! I’m a fan! Watched all your variety show guestings. You never fail to amaze!!! So glad that you decided to have your own youtube channel. Keep inspiring and charming people! :),DHAzpJOYfw8
Ugx0_TAbVK2LhqvLliV4AaABAg,세상에서 제일 까리한 왓츠인마이백… 모자안경이 저렇게 잘 어울리는 사람이 또 있을까… 🥲❤️‍🔥,DHAzpJOYfw8
UgwNxahwQiLVXjR-N5x4AaABAg,"허억 저게 그 머리가 전혀 떡지지 않게 찢어준다는 려 탈모완화 비듬샴푸!?!?
탈모 걱정 NO! 머리를 개운하게 해준다니!!! 연경 언니의 두피도 쫘악 시원하게 해주는 려 탈모 완화 비듬 샴푸!!
꼭 사야 겠는 걸?? 지금 당장 구매해야지!!!!!
.
.
.
.
...이러면 되나요 연경님(^-<)
이러면 되죠 연경님?(^-<)",DHAzpJOYfw8
UgwStcZSnmVIQcNue_N4AaABAg,"이름 모르시겠다는 향수 프레데릭 말의 포트레이트 오브 레이디요! 한국에선 줄여서 포오레 라고도 해요 ㅎㅎ 
어마어마한 향덕이신 것 같은데 나중에 향수 소개 컨텐츠 함 찍어주세요!",DHAzpJOYfw8
Ugz-U6Qk14Ywr1O60gx4AaABAg,언니 엔프제라더니 역시 도라에몽모먼트ㅋㅋㅋㅋㅋ 엔프제들이 진짜 가방에 별에 별거 가방에 다 넣어다니더라구여!깔끔하게 맞춰서 정리하는 것도!사실 저도 엔프제라서 짐이 항상 많아여 ㅋㅋㅋㅎㅎ,DHAzpJOYfw8
UgwNiZ_s9sPTiLurNRR4AaABAg,kim yeon koung dancing is what we need in this pandemic😂❤,xYnFYYkUQc8
UgzRs1o2B1vFUDSXFuV4AaABAg,Kim Hee-jin is so awesome when she hits the bottles in one try!,xYnFYYkUQc8
Ugx9pWOxBIlmHI9iOZt4AaABAg,First time seeing Yunho being the shortest among all 😂😂😂 Kim Yeon Koung is so cute,xYnFYYkUQc8
UgyWf2tIbbA1jP_-bA14AaABAg,she can dance🥺,xYnFYYkUQc8
UgxG-vk-k518e8krCnB4AaABAg,You two look good together 😍 I hope I can watch this show with the sub now 😭,xYnFYYkUQc8
Ugy18b20jW3gOrs8aT94AaABAg,I love how KYK is doing more variety shows now that she’s in Korea! 😍😍😍,xYnFYYkUQc8
Ugz5ImR9HXeLSisCYsp4AaABAg,I heard from my friend who work for other agency in Japan (not avex obviously) he said U-know nim really-REALLY-professional and down to earth idol even until now! Proud to be Cassie and BigEast as well!,xYnFYYkUQc8
UgxE71J8UrXy5uJexjt4AaABAg,"돌파유어라이프 유튭이 생각보다 짧다 했었는데, 유튭에 공개된게 다가 아니군요 ㅠㅠㅠㅠㅠ 빨리 찾아봐야겠다 ㅠㅠ 이 와중에 메이크업 받는 우리 언니 미모 무엇.. ❤️ 언니, 댄스 랩 부분에 어깨 흔드는 부분이랑 웨이브에서 그루브가 장난 아니구만요 😍😍 울 언니, 못하는게 뭐람😍",xYnFYYkUQc8
Ugyx9A6CL4AIPnYHPyN4AaABAg,언니 제발 이대로 예능꽃길 제대로 걸어줘요♡,xYnFYYkUQc8
Ugw5VJwPm2E3pUqYyl54AaABAg,I value and treasure this video very much TT thank you for this!!,xYnFYYkUQc8
Ugx5sFcwHuUftIj37Bd4AaABAg,이제 ENFJ 유명인/위인에 김연경을 올려줘,3WVVy7CFdnA
UgwVK5aRNxOzWbPBf4N4AaABAg,"영상 첫 부분에 ""응 그랬어?"" 가 너무 설레고 좋아서 무한 반복 .... 0:04
언니 진짜 이런식이면 판사도 '아 이건 좀..' 하고 유죄 땅땅 하는 수 밖에 없어요",3WVVy7CFdnA
UgzH3J8b-016kCHR5814AaABAg,언니 어쩌라고 나도 피곤해 이러면서도 결국 피곤하다는거에 초점을 둔게 찐 f 네요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하..우린 mbti궁합 파국이지만 전 포기하지 않을거에요 이루지 못할 사랑 ㅇㅈㄹ 새벽감성 오졌다,3WVVy7CFdnA
UgwW_A0Zs5RkFEiEpM14AaABAg,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 피디님 영상 편집하실 때 얼마나 ‘헐.....’ 하셨을까욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 총체적 난국 ㅋㅋㅋㅋㅋㅋㅋ 이와중에 언니랑 알파벳 하나는 같다고 좋아하는 저는 ISTJ... ㅋㅋㅋㅋㅋㅋ 언니, 저는 팩 붙이고 식빵언니 보는게 힐링이에여!!",3WVVy7CFdnA
UgyF921g3RnJ1MCLVRB4AaABAg,ENFJ 성격 글 읽고 반응 영상 또 찍어주세요..ㅜㅜ 잘못 알고 읽어서 넘 아쉽.. ENFJ 걸로 읽으면 잘맞는거 많을텐데 ㅜㅜ,3WVVy7CFdnA
Ugy_Ig1ZaNAjbpyX-rx4AaABAg,ㄱㅋㅋㅋㅋㅋ드라이 샴푸 테스트에서 어쩌라고 나도 피곤해는 첨들어보는 반응이네요^^)/ 역시 고작 16가지 유형이 담기에는 너무 큰 사람 김연경...🌟,3WVVy7CFdnA
UgyQROJO8Xbt3TcRz0t4AaABAg,"Just took the test, read the personality types and I agree that you're an ENFJ. It's literally you. Sucks that you guys made a mistake in identifying with an ESTJ instead of the more awesome ENFJ :)",3WVVy7CFdnA
UgyoiJx2atRzKfoyAXB4AaABAg,뭐지ㅋㅋㅋㅋㄱ초반 샴푸질문에 피곤한거에 초점은 맞췄는데 걱정은 안해줌ㅋㅋㅋㅋㅋㅋ,3WVVy7CFdnA
Ugyl5P1fYDMycnHNBN94AaABAg,귀여워ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엠비티아이에 진심 관심없어보이심ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3WVVy7CFdnA
UgwSXTGtfV3-qd9nOiR4AaABAg,"The reason why ENTJ never been recognize as ENTJ ... because of that MBTI test, when ENTJ feel calm or relexing we tend to get ENFJ as result. I had same too. Before i read/know about MBTI i told everyone i am ENFJ , nobody believe me and then i find out i am ENTJ. 


Everyone shouldn't depend or believe 100%  on that MBTI, go and read *everything* about 16p. And don't forget, not all ENTJ are villain like in movies (it just a movie) . 

People should meet ENFJ and ENTJ in real life AT SAME ROOM Then you guys can find the different.",3WVVy7CFdnA
Ugxuw64kfl2zamOa6Rl4AaABAg,양효진 선수는 은퇴 후에 배구 프로그램 진행자 혹은 해설 맡으시면 정말 잘하겠네요. 말하는 기법이나 톤도 좋고 목소리 자체도 정말 좋습니다.,jyyTjW_EOUQ
UgzSaqhFgF65EReGt_V4AaABAg,적진의 홈그라운드인 도쿄 올림픽에서 끝끝내 일본을 이기고 온 여자배구 선수들 너무 대단하고 멋있어요...ㅠㅠ 이번 경기를 보면서 끝까지 포기하지 않고 맹렬히 달려드는 게 얼마나 멋지고 값진 일인지 깨달았어요. 여전히 부상이 많지만 힘내서 경기해주셔서 감사하고 절대 당연하지 않은 8강 진출도 정말 축하드립니다!! 요즘 주변 사람들도 여자 배구에게 관심이 커지는게 느껴져서 너무 좋아요. 여자배구가 메이저 중 메이저 스포츠가 되는 날까지 응원하겠습니다❤️❤️❤️❤️❤️,jyyTjW_EOUQ
UgwcaIuppAzoaqh0A4l4AaABAg,"01:30
“자기가 한다고 생각해 자기가 한다고오!!
누가해준다고 생각하지말라고오!!
기회 이런 기회 없다고오!!” - 2012 갓연경",jyyTjW_EOUQ
Ugx13llA_vr6xbaIvUl4AaABAg,카메라 줌인... 진짜 저 상황에 그러고 싶을까싶어서 원망하고 싶다가도 개레전드존잘 짤을 만들어줘서 고맙기도 하고.. 사람들 보는 앞에서 눈물 참는 언니 생각하면 주먹물고 울고싶고...,jyyTjW_EOUQ
UgylT0G0sa6tXagWABR4AaABAg,경기 영상 다시 보니 절대 완패가 아니네요.. 열악한 환경과 거의 없다시피한 지원에서 이렇게 훌륭한 경기 치르신게 정말 대단합니다..! 수많은 땀과 눈물 흘려가며 연습했을 선수들에게 누가 돌 던질 수 있을까요? 늘 응원합니다.!,jyyTjW_EOUQ
UgwTEalGwTeDGHhCuG14AaABAg,도쿄올림픽 한일전 보고 왔어요 .... 진짜 5세트까지 가면서 목이 쉬어라 응원했는데 듀스 끝에 16대14로 이긴 그 순간에 여러가지 복잡미묘한 감정이 들었어요 ㅠㅠㅠㅠㅠㅠ 너무 고생하셨고 수고 많으셨어요 ㅠㅠㅠㅠㅠㅠㅠ 사고 없이 안전하게 경기 해주세요 응원하겠습니다 ㅠㅠㅠㅠㅠㅠㅠㅠ,jyyTjW_EOUQ
UgxUMVphg49-LVXTYxV4AaABAg,"도쿄 올림픽 승리한거 보고 이 영상 보게되었습니다.
선수들 너무 다 수고하셨구요 ㅠㅠ 속 시원했습니다!! 다들 진짜 감사합니다 ㅠㅠㅠ❤️❤️❤️❤️
선수들 다 최고에요.....!!!!! 한국팀 짱!!!!!!!",jyyTjW_EOUQ
UgyiHuL0WiVSVvRtM3N4AaABAg,협회의 적극적인 지원이 없었는데도 불구하고 4위까지 오른건 정말 선수들의 투지덕분이라고 생각해요 아쉽게 런올 4위했지만 선수들 하나하나 너무 멋있고 자랑스러웠어요 이번 도올에선 메달 가자~~!!🎖🎖,jyyTjW_EOUQ
Ugx-cmCIExB1meyObgl4AaABAg,언니들이 성공하셨습니다! 한일전에서 한국을 더 빛내줘서 감사합니다!!! 멋있어요 대한민국은 김연경선수 양효진선수 보유국인 게 너무 자랑스럽습니다♥️🥇 8강 화이팅!!!,jyyTjW_EOUQ
UgyhUmkx9miqxEexTY94AaABAg,양효진 선수 진짜 말 잘한다 ㄷㄷ,jyyTjW_EOUQ
UgwWW2cFM31d7diqss14AaABAg,언니 진지하게 asmr 찍어주세요;; 그냥 컨셉 잡고 조근거리만 하는 asmr이면 돼요 낮은 목소리가 차분하고 부드러운 느낌이라서 심신이 안정돼요ㅠㅠㅠ 저 여기 누워서 존버할게요 🙇🏻‍♀️🙇🏻‍♀️🙇🏻‍♀️🙇🏻‍♀️🙇🏻‍♀️ 천재 아닌 분야가 없다 진짜ㅠㅠㅠㅠㅠ,jqCa1QkRESQ
UgwDaplZXXVAgY8By3J4AaABAg,설명란 보고 당연히 마감10분전에 가면 알바생이 살벌하지 하는 생각으로 연경언니 툴툴거리는건가 하면서 웃으면서 봤는데ㅋㅋㅋ저게뭐얔ㅋㅋㅋ저런 독특한 컨셉 즐기는 거 같닼ㅋㅋㅋㅋㅋㅋ,jqCa1QkRESQ
UgwJZpQZcDHCw-AJyel4AaABAg,아니 누가 Asmr을 이케 찍어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 썸네일도 미묘하게 수상해보여서 들어와부러따ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 심지어 제법 시끄러워ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,jqCa1QkRESQ
UgwAww_eeSpRgIoVuIB4AaABAg,이걸 들으면서 자는 나 언니를 너무 많이 사랑하나봐요.,jqCa1QkRESQ
UgwseKiji5dPA4u_0Xl4AaABAg,아 미치겠다 ㅋㅋㅋㅋㅋㅋㅋㅋ이 영상 너무 웃겨요 배꼽잡네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 더 많은 사람들이 봐야되는데 진짜!!!!!ㅋㅋㅋㅋㅋㅋㅋ 연경언니 너무 귀여워요,jqCa1QkRESQ
Ugw8YOpnvlVIuD-LdJR4AaABAg,ㅋㅋㅋ 이제 봤는데 갓연경 정말 웃긴다... 진짜 코미디 잘하네. 빨리 예능 많이 나왔음 좋겠다.,jqCa1QkRESQ
Ugwxvv5kx6Iph1kYTc94AaABAg,Hahaha I so love my Kimmy!!! She has such a good sense of humor. I love you Kim!,jqCa1QkRESQ
Ugyy5juEg5iZ8lA8-5p4AaABAg,언니.. 너무 무서워요 혼자 못 자겠어요 같이자요,jqCa1QkRESQ
UgyDcdLWcd2J7sNQWeh4AaABAg,ㅋㅋㅋㅋㅋㅋㅋ 오늘 분위기 왠지 괴담 레스토랑에 잘 오셨습니다 하고 뒤돌아서 쿡쿡 웃으실 것 같다구욬ㅋㅋㅋㅋ 저세상 매장이야 정말 언니 이 모습조차 매력 넘치다니 진짜 정말 사랑합니다...ㅋㅋㅋㅋㅋㅋㅋㅋ,jqCa1QkRESQ
UgyhEz3EU-MD-_YfAqB4AaABAg,와 나 ASMR 뒤적거리다가 홈에떠서 이게 뭐지 싶었네 ㅋㅋ 언니 이영상 보고 24시간뒤에 잠들었습니다 고마워요 너무 귀여워 아니 수면 목적이 아닌것같네요 언니 저 청소기 고장났는데 어떻게 아신거야 살게요,jqCa1QkRESQ
UgwmsMpIFLSBxm43Sod4AaABAg,연경선수를 중심으로 모든 선수들이 똘똘뭉쳐서 결국 다시 한 번 4강까지 왔습니다 끝까지 후회없는 경기하셔서 다음엔 결승전 리뷰 영상 찍으셨으면 하는 마음입니다! 한국 여자배구대표팀 화이팅!!,YatqchRMPbA
Ugwl_z86s3x9pvAkW054AaABAg,제가 여자배구를 다 챙겨보진 않았지만 가장 아쉬운 경기였어요. 그 상대가 일본이어서가 아니라 대표팀 멤버가 황금세대였고 준결승까지 승승장구하던 페이스 였거든요. 올림픽 사상 메달권 진입이 눈앞에서 놓쳤을 때 선수들 얼마나 허탈했을지...사실 올림픽 무대에서 4위를 한 것도 굉장한 성적인데 말이죠.,YatqchRMPbA
Ugzt7cdvgFM6prwpVlZ4AaABAg,오늘 도쿄올림픽 한일전 두선수와 대표팀 모두 잘해줘서 이겼습니다!! 끝까지 분위기 업업 해서 하나하나 따라잡고 역전 이끌어내준 선수들 정말 멋졌어요!!!,YatqchRMPbA
Ugw7GpFhoLjm8JjLTHF4AaABAg,효진언니 오른쪽 밑에 있는 노란배경 그림 제가 리우올림픽 끝나고 그려서 팬미팅 때 연경언니 선물해줬던 건데..ㅠㅠ 교복입고 팬미팅 갔었는데 지금 대학생인데도 아직까지 간직해주고 있어서 너무 감동이예요... 보고 너무 깜짝놀랐어요 울언니 출구어딨어ㅠㅠㅠㅠㅠㅠ 어흑....,YatqchRMPbA
UgwE_J1rYJcT_crEq9x4AaABAg,한일전 이기고 왔습니다.. 너무 멋졌어요 한국 여자 배구팀..🤍,YatqchRMPbA
UgzicWLlpIGgrVRt0bN4AaABAg,"이때 협회 지원도 안좋았고 국민 관심도 적은데 4강까지 간게 대단해요 좀만 여자배구를 빨리 알았다면 좋앗을텐데 너무 아쉬워요 

저때 김연경 선수 예선전부터 무릎 부상 있던걸로 알아요 근데 득점왕 & mvp 대단해요 다른 외국선수와 비교해도 2012김연경 선수와 비교할 수 있는 선수는 없어요 
서브 블로킹 리시브 공격 다 미쳤네요 외모도 미소년다운 모습 너무 좋아요",YatqchRMPbA
Ugxh5AuuCm0VVhgCPmx4AaABAg,"세르비아와의 3 4위전 응원합니다!
언제나 한마음으로 함께 뛰어주시는 우리 대표팀선수분들 너무 감사합니다",YatqchRMPbA
Ugw6DAwuS31Rcctvhqd4AaABAg,"저날 경기 영상은 지금 봐도 너무 마음이 아픕니다. 선수 차출부터 순탄치 않았고 지옥의 조에 떨어져서 선수들이나 팬 아무도 기대를 안했던 그런 상황이였죠.. 그런데 조금씩 올라가는 우리 국가대표를 보며 저도 덩달아 욕심이 나더라구요 팬들도 그랬는데 선수들은 오죽했을까요 그런데 8강 기적의 여운이 다 가시지도 않은 상황에서 속수무책으로 패배했던 미국전, 그리고 설마설마했는데 결국 졌던 동메달 결정전.. 너무 마음이 아프고 속이 뒤집어졌던 기억이 나네요 하지만 가장 마음이 아팠던건 얼마 있지않아 연경 선수가 무릎 수술을 해야 할 수도 있다 들려왔던 소식이였고 (다행인지 뭔지 결국 재활로만 견뎠으나...) 흥국생명과의 문제 때문에 마음 편히 귀국도 못했던 것..",YatqchRMPbA
Ugzivw2WZjbzpl2ok8d4AaABAg,This game was the first time I saw you play. You made me a fan of Volleyball again after not watching competitive volleyball in almost 7 years. You're hands-down the best player in the tournament and the world. Just unfortunate really that your knees give out at the most inopportune time. Best of luck at the Tokyo Olympics. Fighting!,YatqchRMPbA
UgzYDatm0R5LZDwjk654AaABAg,오늘 열심히 뛰어 준 선수들 너무 감사해요 오늘 마지막 세트땐 진짜 눈물 흘렸어요 ㅜㅜ 한국 여자배구 대표들 최고다~~~!!!,YatqchRMPbA
Ugz6ZyjSgaz2akmqtJZ4AaABAg,저 침착함은 절대 흥분하지 않아서가 아니다... 나의 인생 최애가 눈 앞에 있을 때 흑역사를 남기지 않고 최애에게 무한 애정을 건전한 방식으로 전달하기 위해 뇌에서 힘 꽉주고 있는거임,8KGaSquzBxc
UgzUhMn8W5AxUCFBqjJ4AaABAg,저는 살면서 덕질해본 적도 없고 누군가의 광팬인적도 없는데 김연경 선수 보면 소리질렀을 것 같거든요ㅋㅋㅋㅋㅋㅋ 근데 당첨된 분께서 너무 침착하셔서 놀랐아요. ㅎㅎ,8KGaSquzBxc
Ugwq0KgC3yduRoN-0Dh4AaABAg,당첨되실만한 분이 되셨다. 찐팬이시고 매너있으시고 너무 다행. 집으로 돌아가는 길이 너무 짧게 느껴지셨겠어.,8KGaSquzBxc
Ugz7ObwlIDGHOCShjaZ4AaABAg,와 팬분 말씀을 어떻게 저렇게 조리있게 잘하시지 나같으면 떨려서 심장 토했음 ..,8KGaSquzBxc
Ugw0mdweiopFTIxRY594AaABAg,WHY AM I SMILING THE WHOLE TIME WATCHING THIS 🤭 If I ever get a chance to meet Yeon Koung in person I would literally scream and cry my eyes out 😂 I feel so happy for the lucky fan ❤️,8KGaSquzBxc
Ugzy0AmXvHaKkFto8Z94AaABAg,"진짜 언니 성격 개 좋다,,,,,,, 처음보는 사람하고 어떻게 저렇게 안어색하게 ㅋㅋㅋㅋ 떨지 않고 얘기하시는 팬분도 대단해요,,,",8KGaSquzBxc
UgwR9LsRjnouZlXh0ol4AaABAg,"당첨되신 팬 분 정말정말 축하드려요!!!!! 저같았으면 말 한마디도 못하고 손 벌벌 떨었을텐데... 좋은 목소리로 침착하게 대화하셔서 보는데 너무 좋았어요 💙💙 그리고 연경언니., 대학생 발닦개도 많다구...",8KGaSquzBxc
Ugxcwf_i4BnSbx5mZFF4AaABAg,진짜 예전부터 좋아해오셨던 팬이고 떨림과 진심이 여기까지 전해져서 막 배아프다 이런 느낌 1도 없이 흐뭇하게 볼 수 있던 영상이네요,8KGaSquzBxc
UgwrZs7caBfeGZ8H3fd4AaABAg,"The topic of marriage is so interesting especially when she said it's easier to find good people when you're satisfied with your self. She's so lucky having had a moment with her, so heartwarming that she's very supportive to even go to Thailand to support her aaaaaa",8KGaSquzBxc
UgwjQdZwLTHSbrM3f_B4AaABAg,"이벤트 당첨 되신 분들 찐팬이라 나도 뿌듯하네ㅋ
언니 나중에 식빵언니의 정리정돈 강좌도 컨텐츠로 만들어주세요 
빨래 개는 스킬 배우고 싶어요 ㅋㅋ",8KGaSquzBxc
UgxTVxN_bzl0YiIsOAJ4AaABAg,대단한 결심이라고 칭찬하는 것도 좋지만 남자배구랑 너무 차이나는 여자배구 샐러리캡 문제가 꼭 해결되었으면 좋겠습니다ㅠㅠ 해외에서 더 큰 연봉으로 좋은 평가를 받던 월드클래스 선수가 국내 사정 때문에 연봉을 포기해야하는 상황이 마냥 선수 개인의 결정만 칭찬하는 것으로 끝나는 건 너무 불합리한 것 같아요! 선수로서 경기에 집중하고 응당한 대가를 받을 수 있는 리그환경이 꼭 갖추어졌으면 좋겠습니다. 김연경 선수의 국내리그 복귀를 응원해요!,qzhvD9gaIiw
UgwBfz14tUpY8nmnPU94AaABAg,연경언니는 이렇게 좋은 의도로 팀에 들어왔는데 ㅠㅠ,qzhvD9gaIiw
UgziFtxAGGE8XpXWmuZ4AaABAg,22억에서 어떻게 3억으로 .. 진짜 너무 대단하심  퍼펙트한 황제..,qzhvD9gaIiw
UgzBVYEmlUmGHG0759d4AaABAg,"제발 여자배구 지원 좀 많이 해라 박지성 선수 만큼이나 화자되고 흥해야 될 사람인데 저런 도덕적 선택을 하게 만들지 말란 말이야 자기만 보고 살아도, 다른 후배들을 걱정하지 않아도 괜찮게 만들어 여자 배구 흥해라...",qzhvD9gaIiw
UgzPm2jiFecadvJ2lsZ4AaABAg,"연봉 추측하는 팬들한테 "" 잘 생각해봐 과연 그거밖에 안될까?"" 할 정도로 많이 받던걸 포기하고 다른 선수들 배려해준 모습에 정말 치이고 갑니다... 운동선수들 실력의 지표가 연봉이라지만 이미 월클이고 배구 황제고 연봉의 가치가 중요하지 않은 선수라는거 다 알아요 넘 멋져요..ㅠㅠ",qzhvD9gaIiw
UgwKKGdpg30iRvMpKVt4AaABAg,"이게 말이 쉬워서 배려.... 양보... 현실... 말할 수 있지 솔직히 10원 한장도 손해보고 싶지 않은건 대다수의 사람일거라고 생각합니다. 직장으로 생각해보면 여기저기서 와주세요 하는 상황이고 고르기만 하면 되는 상황인데 모두의 평화와 발전을 위해 제가 양보하겠습니다 말하기 쉽지 않으니까요. 그게 백만원이던 천만원이던.. 근데 거의 20억 차이면? 직장인분들 무슨말인지 아실거에요. 연봉삭감이 얼마나 힘든일인지... 내가 단지 돈이 많고 유명하다는 이유로 양보해야할 이유가 하나도 없음에도 ""올림픽"" ""대한민국 여자배구"" 의 발전을 위해 저렇게 하는게 대단한거...
어떻게 보면 올림픽을 위한 빌드업, 그러기 위해 팀워크를 쌓으려는 큰 그림. 그댓가는 개인이 감당해야할 연봉삭감 이렇게 볼 수도 있겠네요.  
다른걸 다 떠나서 모든 선택에 후회가 없긴 힘들지만 지금으로서 최선의 선택을 하는거다 라는 말이 굉장히 와닿네요. 모두 다른 관점에서 생각하고 느끼니까요.",qzhvD9gaIiw
UgzZqiKW0wLvO2xBkn54AaABAg,눈물 줄줄난다 이런 한국 상황 환경에 영웅이 양보해야되는게 빡치지만 언니 가치는 안 변하니까... 지금부터 위인전 집필 들어가자,qzhvD9gaIiw
Ugw9dy4aArXmufSr9_54AaABAg,"언니 이번 올림픽 너무 열심히 뛰어주신거 저희도 잘 느꼈어요 
이번기회에 많은 사람들이 여자배구에 관심이 진짜 많아 진것 같아요 언니가 나온다고 여자배구들 챙겨본다는 사람들도 생겼고 그 과정에서 흥미를 느끼게된 사람이 많아진게 보였거든요. 
이번 올림픽을 마지막으로 국가대표를 은퇴하신게 저희로썬 너무 안타깝고 슬프지만 언니가 좋은 뜻으로 언니만에 이유로 결정하신거니깐 믿습니다. 앞으로도 많이 모습 비춰주세요!!",qzhvD9gaIiw
UgyEwTpXuReIeG5CdAB4AaABAg,저런 마음과 생각을 가지고 결정했다는게 너무 대단하다.. 사실 돈이란 있어도 부족한것같고 더 있으면 좋겠고.. 사람 욕심이란게 끝도 없는데 남을 위해 양보할줄 알고 자신보다 팀을 더 생각한다는게 정말 몇사람이나 있을까.. 이 짧은 영상으로 많은걸 배우고 가요.. 정말 언니말대로 베푼것 보다 더 좋은일만 생기길 바래요.,qzhvD9gaIiw
Ugymo1vus1Jr7ZC-TDd4AaABAg,언니 중간에 힘든 일은 있었지만 이번 올림픽 언니가 바라던대로 정말 좋은 성과를 만들어냈어요!! 이젠 2012 런던 올림픽보다 언니의 마지막 올림픽이자 대한민국의 국가대표로서 마지막 무대인 2020 도쿄 올림픽이 먼저 기억될 겁니다✨ 전국민의 마음 속 팀 코리아는 이미 금메달이에요🏅,qzhvD9gaIiw
UgxgcgnGfubXwnj-rvl4AaABAg,선수님 볼때마다 느끼는건데 말투는 무뚝뚝한게 겁나 친절하심 뭔가 그 갭차이 웃기면서 멋있어ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,gE-I398jmQY
UgzmcyCUaZsJsxJtuoN4AaABAg,내가 진짜 김연경이라는 선수 알았을땐 이미 해외에서 이름 날리고 한국에는 가끔 들어오셔서 볼기회도 없지만 흥국생명에 프로에겐 평가수치라고 판단되는 연봉을 엄청나게 양보하고 한국에 들어오다니.. 예능감 엄청나는거 알고있었지만 집사부에서 너무 재밌었습니다 계양체육관 직관 꼭 갑니다,gE-I398jmQY
Ugz-zAo4iV0O25rAgGp4AaABAg,"식빵언니 유투브 볼 때마다 느끼지만 코트밖의 선수들 모습 잠깐이라도 볼 수 있는게 진짜 너무 고맙고 좋당💛 언니들 벌써 보고싶어 ,, 🥲",gE-I398jmQY
UgwUc-IdizNk4PBJTF54AaABAg,집사부일체 정말 핵꿀잼이였어요 대체 언니의매력은 어디까지..?사랑합니당❤,gE-I398jmQY
UgwXYy_XEMUt-WwlUa14AaABAg,"원래도 팬이었지만 집사부보면서 더 팬 됐습니다. 최근엔 국내팀 이적 소식도 접했구요, 최초의 길을 가는 선수인 만큼 부담도 크고 힘들텐데 그럼에도 불구하고  배구를 진심으로 아끼는 마음으로 하는 매번 놀라운 결정들에 경이로울 뿐입니다. 김연경 선수는 최고입니다. 그리고 김연경이라는 사람은 존경합니다. 항상 응원할게요! 화이팅!!",gE-I398jmQY
Ugw18nSDVbbWbXy5_L54AaABAg,"Kim knows the tempo of a variety show, so whenever she's in one, it will be so entertaining and enjoyable to watch. 🥰🥰🥰",gE-I398jmQY
Ugz6xbchs3NIDUvKSKV4AaABAg,This is my first time seeing you from Master in the House and I immediately became a fan. Not only because you're the best volleyball player in the world but more so because I admire you as a leader. God bless you in all your endeavors!,gE-I398jmQY
Ugzeb2I8CvVxj6boBCF4AaABAg,목소리 가라앉은 것도 너무 좋아요 진짜ㅠㅠㅠ 진짜 안 좋은 데가 없어ㅠㅠㅠㅠ,gE-I398jmQY
UgyswrT8X1JhXhmBNnp4AaABAg,"I love how she monitors her performance, asking if she's doing well & if it's fun to watch. ㅋㅋㅋ So cute!! The crew loves her so much! Unnie is really a love magnet anywhere she goes!! ❤❤❤🇵🇭",gE-I398jmQY
UgxVuInvw25TFeDfJ_V4AaABAg,i hope you do vlogs with your team mates more u are so cute and funny together,gE-I398jmQY
UgzYgjlVrhwJlyKhVi94AaABAg,와씨 연봉 그거밖에 안될까? 잘생각해봐 하는데 진심 심쿵 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 언니 너무 본새나 너무 멋있어,LlcaD2myXt0
UgzUYdY_tdyi2U1zNe94AaABAg,1:30 와 나를 원했던 감독님이야가 아니라 나를 원했던 감독님들중 하나야 왜 개멋있다 진짜,LlcaD2myXt0
Ugyq4y6HrByUCxZees54AaABAg,으아아아아아아아아 언니이이이이이이이이 ㅠ ㅠ 오늘 4강 진짜 울컥해서 봤어요 ㅠ손에 땀을 쥐게하는 경기! 마지막까지 노력하시는 팀의 모습이 너무 멋있었습니다♥ 끝까지 응원하겠습니다♥,LlcaD2myXt0
